"Id","Name","OwnerId","BusinessOpportunity__c","City_Code_Diag__c","Customer_Group__c","Enterprise_Account__c","Functional_Account__c","Invoice_City__c","Invoice_Customer_Code__c","Invoice_Customer_Name__c","Invoice_Date__c","Invoice_District__c","Invoice_Division__c","Invoice_Number__c","Invoice_Plant__c","Invoice_Sales_Group__c","Invoice_Sales_Office__c","Invoice_Sales_Org__c","Quotation_Number__c","Related_Quotation__c","Related_Sales_Order__c","Sales_Area__c","Sales_Order_Number__c","SO_Customer_Ref__c","SO_Customer_Ref_Date__c","CreatedById","CreatedDate","LastModifiedById","LastModifiedDate","IsDeleted","SystemModstamp"
"a0HQ8000004lqO2MAI","IVN-000012641","005Q8000009XdobIAC","","LHR","12","","001Q800000qgC0mIAE","Sahiwal","3020001428","FrieslandCampina Engro Pakista","2025-05-05","2000","20","9200059382","3300","Z07","2000","3000","2900030248","","","","","8300059703","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqO3MAI","IVN-000012642","005Q8000009XdobIAC","","KHI","07","","001Q800000qfzXcIAI","Karachi","3020001106","Platinum Pharmaceuticals","2025-05-06","3000","20","9200059442","3300","Z01","1000","3000","2900031201","","","","","8300059761","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqO4MAI","IVN-000012643","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-05-07","2000","20","9200059464","3300","Z07","2000","3000","2900031579","","","","","8300059784","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqO5MAI","IVN-000012644","005Q8000009XdobIAC","","KHI","05","","001Q800000qgC1AIAU","Karachi","3020000255","Bio Scientific Services","2025-05-08","3000","20","9200059493","3300","Z01","1000","3000","2900031565","","","","","8300059812","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqO6MAI","IVN-000012645","005Q8000009XdobIAC","","KHI","05","","001Q800000qgC1SIAU","Karachi","3020000852","J.K. Enterprises","2025-05-08","3000","20","9200059494","3300","Z01","1000","3000","2900030755","","","","","8300059813","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqO7MAI","IVN-000012646","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0tIAE","Karachi","3020000365","Hoechst Pakistan Limited","2025-05-08","3000","20","9200059516","3300","Z01","1000","3000","2900031005","","","","","8300059836","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqO8MAI","IVN-000012647","005Q8000009XdobIAC","","KHI","11","","001Q800000qg5LkIAI","Karachi","3020001653","Franscent (Private) Limited","2025-05-09","3000","20","9200059524","3300","Z01","1000","3000","2900031601","","","","","8300059844","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqO9MAI","IVN-000012648","005Q8000009XdobIAC","","KHI","07","","001Q800000qg5MWIAY","Karachi","3020001714","Medicaids Pakistan (Private) L","2025-05-09","3000","20","9200059525","3300","Z01","1000","3000","2900031600","","","","","8300059845","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqOAMAY","IVN-000012649","005Q8000009XdobIAC","","KHI","07","","001Q800000qg5MWIAY","Karachi","3020001714","Medicaids Pakistan (Private) L","2025-05-09","3000","20","9200059526","3300","Z01","1000","3000","2900031600","","","","","8300059846","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqOBMAY","IVN-000012650","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC11IAE","karachi","3020001585","Haleon Pakistan Limited","2025-05-09","3000","20","9200059543","3300","Z01","1000","3000","2900031627","","","","","8300059863","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqOCMAY","IVN-000012651","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXjIAI","Lahore","3020000650","Qarshi Research International","2025-05-09","1000","20","9200059555","3300","Z09","3000","3000","2900031527","","","","","8300059875","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqODMAY","IVN-000012652","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXjIAI","Lahore","3020000650","Qarshi Research International","2025-05-09","1000","20","9200059556","3300","Z09","3000","3000","2900031527","","","","","8300059876","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqOEMAY","IVN-000012653","005Q8000009XdobIAC","","RWP","05","","001Q800000qgC1MIAU","Rawalpindi","3020001735","International Chemical Zone","2025-05-09","1000","20","9200059565","3300","Z09","3000","3000","2900031335","","","","","8300059885","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqOFMAY","IVN-000012654","005Q8000009XdobIAC","","RWP","05","","001Q800000qgC1MIAU","Rawalpindi","3020001735","International Chemical Zone","2025-05-09","1000","20","9200059566","3300","Z09","3000","3000","2900031335","","","","","8300059886","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqOGMAY","IVN-000012655","005Q8000009XdobIAC","","KHI","07","","001Q800000qfzXIIAY","Karachi","3020000341","Martin Dow Marker Limited.","2025-05-12","3000","20","9200059590","3300","Z01","1000","3000","2900031150","","","","","8300059910","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOHMAY","IVN-000012656","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWFIAY","Karachi","3020001330","Chemical Centre","2025-05-12","3000","20","9200059592","3300","Z01","1000","3000","2900031625","","","","","8300059912","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOIMAY","IVN-000012657","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-05-13","2000","20","9200059604","3300","Z07","2000","3000","2900031642","","","","","8300059924","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOJMAY","IVN-000012658","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0uIAE","Karachi","3020000293","Getz Pharma Pakistan Ltd.","2025-05-13","3000","20","9200059626","3300","Z01","1000","3000","2900031455","","","","","8300059945","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOKMAY","IVN-000012659","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0uIAE","Karachi","3020000293","Getz Pharma Pakistan Ltd.","2025-05-13","3000","20","9200059628","3300","Z01","1000","3000","2900029271","","","","","8300059947","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOLMAY","IVN-000012660","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWFIAY","Karachi","3020001330","Chemical Centre","2025-05-13","3000","20","9200059638","3300","Z01","1000","3000","2900031654","","","","","8300059958","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOMMAY","IVN-000012661","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWJIAY","Karachi","3020000317","Lab Line","2025-05-13","3000","20","9200059642","3300","Z01","1000","3000","2900031657","","","","","8300059962","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqONMAY","IVN-000012662","005Q8000009XdobIAC","","MLT","05","","001Q800000qfzWRIAY","Multan","3020000237","Amir Scientific Store","2025-05-14","2000","20","9200059673","3300","Z07","2000","3000","2900031345","","","","","8300059993","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOOMAY","IVN-000012663","005Q8000009XdobIAC","","MLT","05","","001Q800000qfzWRIAY","Multan","3020000237","Amir Scientific Store","2025-05-14","2000","20","9200059674","3300","Z07","2000","3000","2900031345","","","","","8300059994","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOPMAY","IVN-000012664","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0uIAE","Karachi","3020000293","Getz Pharma Pakistan Ltd.","2025-05-14","3000","20","9200059679","3300","Z01","1000","3000","2900030722","","","","","8300059999","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOQMAY","IVN-000012665","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0uIAE","Karachi","3020000293","Getz Pharma Pakistan Ltd.","2025-05-14","3000","20","9200059682","3300","Z01","1000","3000","2900030318","","","","","8300060002","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqORMAY","IVN-000012666","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0tIAE","Karachi","3020000365","Hoechst Pakistan Limited","2025-05-15","3000","20","9200059707","3300","Z01","1000","3000","2900031586","","","","","8300060027","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOSMAY","IVN-000012667","005Q8000009XdobIAC","","QTA","07","","001Q800000qgC0rIAE","Quetta","3020000339","Martin Dow Marker Limited.","2025-05-15","3000","20","9200059708","3300","Z04","4000","3000","2900030605","","","","","8300060028","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOTMAY","IVN-000012668","005Q8000009XdobIAC","","LHR","12","","001Q800000qgC0mIAE","Sahiwal","3020001428","FrieslandCampina Engro Pakista","2025-05-15","2000","20","9200059709","3300","Z07","2000","3000","2900031545","","","","","8300060029","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOUMAY","IVN-000012669","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWJIAY","Karachi","3020000317","Lab Line","2025-05-15","3000","20","9200059721","3300","Z01","1000","3000","2900031706","","","","","8300060041","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOVMAY","IVN-000012670","005Q8000009XdobIAC","","KHI","05","","001Q800000qgC1CIAU","Karachi","3020000332","M.K Enterprises","2025-05-16","3000","20","9200059753","3300","Z01","1000","3000","2900030082","","","","","8300060072","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOWMAY","IVN-000012671","005Q8000009XdobIAC","","LHR","05","","001Q800000qfzXQIAY","Lahore","3020000798","Alliance Solutions","2025-05-19","2000","20","9200059791","3300","Z07","2000","3000","2900030546","","","","","8300060110","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:07.000Z","false","2026-04-29T14:53:07.000Z"
"a0HQ8000004lqOXMAY","IVN-000012672","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0vIAE","Karachi","3020000295","Glaxo Smith Kline Pakistan Ltd","2025-05-20","3000","20","9200059800","3300","Z01","1000","3000","2900030580","","","","","8300060119","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOYMAY","IVN-000012673","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWJIAY","Karachi","3020000317","Lab Line","2025-05-20","3000","20","9200059829","3300","Z01","1000","3000","2900029296","","","","","8300060147","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOZMAY","IVN-000012674","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0uIAE","Karachi","3020000293","Getz Pharma Pakistan Ltd.","2025-05-20","3000","20","9200059830","3300","Z01","1000","3000","2900030187","","","","","8300060148","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOaMAI","IVN-000012675","005Q8000009XdobIAC","","KHI","05","","001Q800000qgC1AIAU","Karachi","3020000255","Bio Scientific Services","2025-05-20","3000","20","9200059840","3300","Z01","1000","3000","2900031757","","","","","8300060159","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqObMAI","IVN-000012676","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-05-20","2000","20","9200059843","3300","Z07","2000","3000","2900031643","","","","","8300060162","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOcMAI","IVN-000012677","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-05-20","2000","20","9200059844","3300","Z07","2000","3000","2900030348","","","","","8300060163","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOdMAI","IVN-000012678","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-05-20","2000","20","9200059846","3300","Z07","2000","3000","2900029572","","","","","8300060165","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOeMAI","IVN-000012679","005Q8000009XdobIAC","","LHR","12","","001Q800000qgC1XIAU","Lahore","3020001567","Nutrico Morinaga Private Limit","2025-05-21","2000","20","9200059853","3300","Z07","2000","3000","2900029800","","","","","8300060172","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOfMAI","IVN-000012680","005Q8000009XdobIAC","","QTA","07","","001Q800000qgC0rIAE","Quetta","3020000339","Martin Dow Marker Limited.","2025-05-21","3000","20","9200059873","3300","Z04","4000","3000","2900030420","","","","","8300060192","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOgMAI","IVN-000012681","005Q8000009XdobIAC","","LHR","07","","001Q800000qgC1YIAU","Lahore","3020000184","Seatle (Private) Limited","2025-05-21","3000","20","9200059876","3300","Z01","1000","3000","2900030444","","","","","8300060195","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOhMAI","IVN-000012682","005Q8000009XdobIAC","","RWP","05","","001Q800000qgC0yIAE","Rawalpindi","3020001500","Science Center","2025-05-21","1000","20","9200059881","3300","Z09","3000","3000","2900030271","","","","","8300060214","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOiMAI","IVN-000012683","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC15IAE","Karachi","3020001293","The Searle Company Limited","2025-05-21","3000","20","9200059894","3300","Z01","1000","3000","2900030486","","","","","8300060208","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOjMAI","IVN-000012684","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC15IAE","Karachi","3020001293","The Searle Company Limited","2025-05-21","3000","20","9200059895","3300","Z01","1000","3000","2900031536","","","","","8300060212","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOkMAI","IVN-000012685","005Q8000009XdobIAC","","KHI","05","","001Q800000qgC1SIAU","Karachi","3020000852","J.K. Enterprises","2025-05-21","3000","20","9200059903","3300","Z01","1000","3000","2900030755","","","","","8300060223","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOlMAI","IVN-000012686","005Q8000009XdobIAC","","KHI","05","","001Q800000qgC1CIAU","Karachi","3020000332","M.K Enterprises","2025-05-21","3000","20","9200059904","3300","Z01","1000","3000","2900031192","","","","","8300060224","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOmMAI","IVN-000012687","005Q8000009XdobIAC","","KHI","05","","001Q800000qgC1AIAU","Karachi","3020000255","Bio Scientific Services","2025-05-21","3000","20","9200059905","3300","Z01","1000","3000","2900031565","","","","","8300060225","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOnMAI","IVN-000012688","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-05-22","2000","20","9200059916","3300","Z07","2000","3000","2900030357","","","","","8300060236","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOoMAI","IVN-000012689","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-05-22","2000","20","9200059919","3300","Z07","2000","3000","2900030493","","","","","8300060239","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOpMAI","IVN-000012690","005Q8000009XdobIAC","","RWP","10","","001Q800000qgC0jIAE","Islamabad","3020000842","Islamabad Diagnostic Centre (P","2025-05-23","1000","20","9200059959","3300","Z09","3000","3000","2900031810","","","","","8300060280","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOqMAI","IVN-000012691","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-05-26","2000","20","9200060021","3300","Z07","2000","3000","2900031804","","","","","8300060353","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOrMAI","IVN-000012692","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-05-26","2000","20","9200060025","3300","Z07","2000","3000","2900031816","","","","","8300060357","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOsMAI","IVN-000012693","005Q8000009XdobIAC","","QTA","07","","001Q800000qgC0rIAE","Quetta","3020000339","Martin Dow Marker Limited.","2025-05-27","3000","20","9200060069","3300","Z04","4000","3000","2900031872","","","","","8300060394","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOtMAI","IVN-000012694","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0uIAE","Karachi","3020000293","Getz Pharma Pakistan Ltd.","2025-05-27","3000","20","9200060099","3300","Z01","1000","3000","2900030095","","","","","8300060424","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOuMAI","IVN-000012695","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC15IAE","Karachi","3020001293","The Searle Company Limited","2025-05-27","3000","20","9200060106","3300","Z01","1000","3000","2900030486","","","","","8300060431","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOvMAI","IVN-000012696","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWJIAY","Karachi","3020000317","Lab Line","2025-05-27","3000","20","9200060128","3300","Z01","1000","3000","2900031913","","","","","8300060453","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqOwMAI","IVN-000012697","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0uIAE","Karachi","3020000293","Getz Pharma Pakistan Ltd.","2025-05-13","3000","20","9200059649","3300","Z01","1000","3000","2900031658","","","","","8300059969","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:06.000Z","false","2026-04-29T14:53:06.000Z"
"a0HQ8000004lqOxMAI","IVN-000012698","005Q8000009XdobIAC","","LHR","07","","001Q800000qgC0gIAE","Lahore","3020000438","BF Biosciences Limited","2025-05-05","2000","20","9200059377","3300","Z07","2000","3000","2900031477","","","","","8300059694","","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqOyMAI","IVN-000012699","005Q8000009XdobIAC","","KHI","06","","001Q800000qfwObIAI","Karachi","3020000439","Al Maisarah Dialysis & Diabete","2025-05-07","3000","30","2800002927","3300","Z01","1000","3000","2900031447","","","","","8300059785","2025-05-07","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:52:41.000Z","false","2026-04-29T14:52:41.000Z"
"a0HQ8000004lqOzMAI","IVN-000012700","005Q8000009XdobIAC","","MLT","05","","001Q800000qfzWRIAY","Multan","3020000237","Amir Scientific Store","2025-05-16","2000","30","2800002929","3300","Z07","2000","3000","2900031596","","","","","8300059943","2025-05-13","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:07.000Z","false","2026-04-29T14:53:07.000Z"
"a0HQ8000004lqP0MAI","IVN-000012701","005Q8000009XdobIAC","","RWP","10","","001Q800000qgC3cIAE","Islamabad","3020001024","Nayab Labs & Diagnostic Center","2025-05-21","1000","30","2800002931","3200","Z09","3000","3000","9200059006","","","","","4300001064","2025-04-23","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqP1MAI","IVN-000012702","005Q8000009XdobIAC","","QTA","05","","001Q800000qgC5mIAE","Quetta","3020001388","Medical Diagnostic Solutions","2025-05-21","3000","30","2800002932","3300","Z04","4000","3000","9200056945","","","","","4300001065","2025-01-31","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:46.000Z","false","2026-04-29T14:53:46.000Z"
"a0HQ8000004lqP2MAI","IVN-000012703","005Q8000009XdobIAC","","QTA","05","","001Q800000qfzWXIAY","Quetta","3020001748","Jamal Brothers Enterprises","2025-05-22","3000","30","2800002933","3300","Z04","4000","3000","2900031747","","","","","8300060234","2025-05-22","005Q8000009XdobIAC","2025-09-09T13:45:01.000Z","005Q8000009XdobIAC","2026-04-29T14:53:47.000Z","false","2026-04-29T14:53:47.000Z"
"a0HQ8000004lr50MAA","IVN-000013605","005Q8000009XdobIAC","","KHI","02","","001Q800000qfzWEIAY","Karachi","3020000477","Aga Khan Hospital & Medical Co","2025-06-13","3000","20","9200060546","3300","Z01","1000","3000","2900032123","","","","","8300060866","","005Q8000009XdobIAC","2025-09-09T13:45:02.000Z","005Q8000009XdobIAC","2026-04-29T14:54:25.000Z","false","2026-04-29T14:54:25.000Z"
"a0HQ8000004lr51MAA","IVN-000013606","005Q8000009XdobIAC","","KHI","02","","001Q800000qfzWEIAY","Karachi","3020000477","Aga Khan Hospital & Medical Co","2025-06-13","3000","20","9200060576","3300","Z01","1000","3000","2900031079","","","","","8300060896","","005Q8000009XdobIAC","2025-09-09T13:45:02.000Z","005Q8000009XdobIAC","2026-04-29T14:54:25.000Z","false","2026-04-29T14:54:25.000Z"
